koi_period,koi_prad,koi_insol,koi_steff,koi_slogg,koi_depth,koi_duration,koi_teq,koi_model_snr,koi_max_sngle_ev,koi_time0bk,koi_impact,koi_prad_err1,koi_prad_err2,koi_teq_err1,koi_teq_err2,koi_depth_err1,koi_depth_err2,koi_duration_err1,koi_duration_err2,koi_disposition
969.9248972359134,19.759526155934616,62.74693813500899,4438.163645218391,4.087865844415863,3547.690438521378,16.53861939775762,1247.6775952934738,47.576230467025255,37.32882534988253,1591.6134971317977,0.6757467603471771,0.3358453385005195,0.6409317781640412,91.262033119458,17.97178824299709,34.17730240292625,79.90050311068549,4.95473456214296,3.6342146380785447,FALSE POSITIVE
832.5264194800216,18.90915712388896,906.4468095990765,4533.882997610706,4.545745538206971,2699.971451905201,19.599999761238575,563.5760135103761,65.48582686400447,9.305898102262022,1671.1240246590785,0.9602523252014376,0.8870644337126352,0.742023734529207,26.179668670182814,98.45374994924173,39.75216600206271,61.32044648985002,4.13492246590496,1.952350757684121,FALSE POSITIVE
212.732941122937,1.268822821685865,139.3314465804834,4764.792517261783,3.7901530144347237,3194.850566206189,10.53552108946557,448.9777186651926,26.017592881634947,6.175360854948366,1433.0626399283565,0.2536694591216965,0.8491352604734927,0.18923985686742603,77.48011589309684,47.38614802935575,99.00222763621906,12.469424923372687,3.7541315691018737,0.47936909033091646,FALSE POSITIVE
182.23405472349708,14.258715864055926,532.4674402069896,6106.462245248051,4.462256721884378,1022.6104864332452,9.644180714827005,855.542499030941,69.32200270255255,26.09225583762861,1501.2837667006172,0.8749770586241177,0.21857359335428722,0.9594170158967901,27.281849274767243,86.86720496550913,21.58070132001817,29.85658658533075,1.1194286059047194,0.1592803063224158,CANDIDATE
183.8128075985071,18.542342189605485,411.1544930404465,4670.249828343846,3.8897422069104493,1098.1420171594766,15.316036503483131,1325.3385472845516,78.36282620986128,8.35043907372403,1305.6318653131564,0.9240778052942694,0.628047496775437,0.6423518637263456,21.6655108094106,85.02649420021548,54.933181921639864,96.91539830274075,4.393084944951635,1.51196905236255,CONFIRMED
304.59012183805794,4.021219229983004,347.4085919262168,6663.495252951402,4.829129163220275,255.41176127403654,3.5169424704966046,513.7546149887498,49.95525275401788,11.273696154839328,1302.7830349213166,0.6704155146589565,0.08195549243391671,0.8485764496818493,94.48234980589953,51.640436188824495,98.74423937066423,32.622787772706246,2.6763653333241777,0.145189140577412,CONFIRMED
524.9940534164217,11.574931995776275,899.8433623527037,5022.636927869348,4.843534916399925,1644.2342992188621,11.39139476206936,302.0971156306383,63.68405778587046,81.47991213399978,1396.050648180608,0.9312666274013378,0.838343613377627,0.54466505813133,2.911137255068798,70.96208313759381,79.40990158607337,10.232232108751708,4.457521108152583,1.2273558434081469,CONFIRMED
432.2290461327947,18.352021802966817,21.921214435811955,3341.766001549793,3.94593080642199,2820.736073601691,11.378704402486168,663.3261566045642,48.35096276312786,4.84849600465224,1340.3228788556341,0.3978785874773685,0.18280042466846158,0.42013407911398376,96.57348166267954,20.082449030858516,99.3433825873268,71.04778223601267,1.7161563641819089,2.1555536270355593,CANDIDATE
291.5835256279429,1.1619465824230775,663.8233072069715,6918.799212420536,3.844990630944861,4296.777824286777,2.6999893333973572,1171.947371934471,89.93868007949533,66.23533659953954,1404.0845471743014,0.9530161760404428,0.08010655437190686,0.977411077529046,15.776927801891814,69.15127378776393,96.86153315135675,73.66642119982474,0.40405015791362053,0.6949372500285755,FALSE POSITIVE
612.0469682750182,14.099695211313378,963.3980947701291,4428.79162296353,4.1169559580993464,3351.2908649204696,8.941697624631358,915.897708103233,52.29757214886032,27.98321713272465,1370.8173178113589,0.7027828771659749,0.4062169045834231,0.5863001571116377,82.12437009753354,27.966073347065663,49.46441466732127,29.260314308427926,2.4322822464327563,0.6109610133745766,FALSE POSITIVE
139.92411372171583,6.29830564376474,560.2121666434957,5163.834397996314,3.860797377770223,2205.2118008287694,17.212411172776836,1261.8313804466518,84.9718273577378,87.28302239010452,1311.4080099354594,0.0420057674188119,0.581152917213647,0.8682048469711872,28.316332753742206,83.37414757866092,69.94120913718601,30.46952595528407,1.4222042636076007,4.492543435021809,FALSE POSITIVE
292.49857621095055,18.525725809842342,936.8287797868885,6427.219416109508,4.5085757649375555,4767.9445662509825,17.266918817898546,1447.4697918920042,81.12844553567362,49.014236173172456,1663.7216585624196,0.9068728318190528,0.8563677889741733,0.953759472402627,35.71953041564201,9.288689177782082,11.933869567173959,47.420405565369606,3.6046235199038614,2.9688031422121575,FALSE POSITIVE
366.67866237204487,19.43563578072467,52.352653498095165,4662.28078574356,4.739097026822428,3610.2637428503676,2.885515633473939,1230.461219777102,43.99795802809387,31.252069473454746,1303.2892525555567,0.48447280903319256,0.9745001002665191,0.6786010807385726,22.45901342087651,77.54072861564246,44.673733679633386,3.1571060264632984,4.789822108994559,4.678832865137629,CONFIRMED
456.3419492249274,18.91319653771196,418.851439742254,3282.928280733578,4.509638196366826,4654.317754169622,2.723696772208786,984.9440024968794,26.85802672646013,52.24625463325402,1594.4328577348342,0.46032698477783285,0.445097587444165,0.5534492917334882,58.965890205626884,10.893753750293333,81.09283568440304,79.1429780257552,3.4857733406426634,1.7945482025498283,CANDIDATE
785.2833734123171,9.747177224820543,260.23177518295495,4869.6052350640675,4.736525670874024,2661.5604676972202,5.991214063036771,841.3440644680946,43.57780259317824,38.81384388548162,1360.8591547678066,0.5664666059796343,0.0698424537554175,0.013475742401544115,35.46145920327953,88.23773445253659,51.0281967767372,32.39178994013844,4.445976255575097,3.4180101929128996,CANDIDATE
200.07394526728055,17.309831694291614,730.8478828842317,7722.242913471518,4.095488243311211,1331.576160226041,17.620555188525877,252.08981225274667,83.49065069864591,56.86580540231319,1664.8918487998399,0.14938454677122792,0.751624423235612,0.049619444331615935,66.08191090997165,31.11624729536537,70.56720424890595,85.52254709819579,2.3198176666459114,1.1029892056467732,FALSE POSITIVE
514.4773211944048,16.968713271433874,981.298960788197,6208.671986492791,3.7344754560632913,311.4920975053738,3.44914911639648,1479.6185724582535,26.625090902842274,12.338753964308475,1657.1183758359543,0.46916604856739863,0.5695215236616981,0.20884270389060516,2.5490844762645315,65.7849431182269,74.82938166844342,80.46041173840334,3.881039612256979,3.129867554671712,FALSE POSITIVE
592.6183615776115,6.722459228243485,256.6044094380034,6357.395743336035,4.6069264210963885,3644.12001484506,14.679939249921478,698.5254593475553,54.82145285648619,99.70205977844256,1561.5604585477029,0.8311272167177457,0.4534124313960185,0.19414834753743532,7.373113467988922,49.2627255834077,26.093444983046496,66.47880127875953,4.230912839691347,0.7349700770489237,FALSE POSITIVE
46.927187513637726,16.663851745938207,654.209184013927,6161.4107681882,4.040711757712331,650.4498401273939,2.9221467726489614,397.89667809192684,81.57919105627101,43.13003189197504,1568.893659920242,0.015482459137515336,0.3161761900042678,0.2622112072478469,10.866454120393616,37.26401138097156,87.69423792131398,33.162611842829584,3.5832905751593582,0.11019513196380022,FALSE POSITIVE
607.7410794754876,1.221648876952106,198.17782299646413,3994.960694797184,4.506906237843699,1548.7368849462375,12.839619221208682,1066.7215120153937,38.58036013719599,35.4748333310295,1302.1356567878754,0.2729171603243713,0.5073745425651003,0.3118852913206842,42.48037484571287,64.89874148516614,46.52242066000872,52.11533960445583,2.588108701740867,4.664505826906937,CONFIRMED
170.93886162544788,12.127262630400034,565.3737215461528,5091.669320511401,3.9059659129726487,2685.730994025292,7.765278683263752,569.5747758240971,66.00991551525625,71.31077498331022,1693.9486264454408,0.00245458644384422,0.34529280841246063,0.366464838615221,81.66482109333764,94.80477507457256,21.808325258532832,45.03809650219794,3.166743937115304,2.818982443258526,FALSE POSITIVE
65.51906718878688,4.9851723271102095,463.9860934396674,6754.698991816591,3.621844452210009,2843.862109509751,15.989365296351473,961.5117522103619,28.33499953463738,37.026041243037916,1651.1330414303256,0.41571130914984833,0.7594417490698867,0.42633231316818776,88.92961312745989,5.085704990087564,86.67617229705593,34.549306738618746,3.532484278826514,4.642009247631993,CONFIRMED
948.9110944847066,2.8510542726569366,972.0081290985739,3506.8644877657957,4.988872693231645,3022.8868250863234,5.440118527681909,962.7982801979686,15.381547309975193,83.494156197847,1658.0424902920367,0.7283155104937347,0.5484547595277147,0.10787767507145452,25.236263266029177,91.96643273242732,42.36406180451911,84.96549264101463,1.340113575784992,1.735774466140153,CANDIDATE
965.649217058022,2.0005874317695787,608.5664199691969,4389.263880448561,3.7343022618958988,872.9638852310181,13.144834758409237,779.44876717373,80.46650138382135,45.9728017116821,1563.6978148203489,0.7987718291146285,0.8780792964125709,0.05193831263325422,57.86260269966239,61.29908384708034,75.28093139959225,48.867200383188866,4.066938378483425,1.7061517388926084,FALSE POSITIVE
808.4931494424029,14.077631129623725,349.5714214496101,4381.595542329268,4.982631490945222,1929.7001538671614,5.477968156941814,1286.9542002085554,14.402019223827148,72.23628291327806,1437.9147714618146,0.9451897611270066,0.5481084755029476,0.6772050045822932,77.06813427656745,80.92411577613618,55.2552741499377,83.4395866819175,4.756590240939639,2.0632095086878555,CONFIRMED
304.961462288784,7.12756179347729,114.18437530944458,5160.09463797253,4.965919898849671,3105.111424228985,14.559545379130922,544.4571800220759,30.781232532560537,11.637868427746769,1657.4594596361924,0.6085046129707865,0.24587978920653075,0.5419614765946469,29.59411356204126,39.00362038999348,38.805303471215545,11.416628940040603,2.3796726443816865,3.559600821395025,CANDIDATE
98.12327794938068,14.632952044810848,151.33170405206104,7901.8437047109255,4.69072715586206,4850.603379937234,17.599882656654227,783.2223691030545,86.2353950897568,84.76579936995607,1416.606771260477,0.25462686665289547,0.852580963409823,0.44970276019791844,41.49176593689105,47.712454508923756,81.17776508881836,14.961454071433238,3.5352291972383996,2.872462307512254,FALSE POSITIVE
684.3909099989008,1.7744486455793762,225.39439825823996,3337.5127334191097,4.489134443122996,3651.774131613459,3.409234183408441,898.9997671682629,37.91458227247338,73.83608069103288,1525.0846173368811,0.924147949136699,0.5616468544807435,0.6380955417566688,52.87344606588568,87.01622442831524,58.86252323281669,97.7547102061847,3.711426938372735,4.634239044785678,CONFIRMED
440.4324174927315,6.648161587696902,251.04156467416394,5593.504971902976,4.3667105753766275,4616.888597615091,17.465318083314568,1062.7121369974896,97.4393082038453,21.959961067734604,1339.892388937553,0.7753157538803761,0.21477262776212563,0.8294026131315051,14.352609794396722,42.06994901117248,39.66564814027614,59.18907779800287,3.3450129828552537,0.22466041554895283,FALSE POSITIVE
122.47721572735644,11.020080201319075,850.6309962353537,3896.8234100610525,4.799152318066752,3822.9496886551765,12.27792983387166,1219.1634056572664,98.07476180351668,15.383314964832879,1668.7822520531001,0.5744284830031445,0.6272727318566599,0.43341598002504256,3.572247078852251,53.93129710815941,11.850189163177575,51.46719767640585,2.7808640308103145,3.570160096065429,FALSE POSITIVE
495.42932165621454,15.919101714359789,561.2666660036966,7853.382727048721,3.9341592824292317,2978.998996017382,3.4150993264734555,713.2494677417329,30.486221943087887,32.31294252383681,1356.3081831084853,0.695640215718936,0.36413959729300327,0.6447082704014596,16.12777512251004,2.9992973853489575,89.64908606290408,52.792450251267056,4.420074977416572,1.7186056778961163,CONFIRMED
34.871326854660786,6.715673807175364,523.4385722832291,3566.517523637321,4.201521818727316,1000.5156772249055,9.123295251834529,1039.861027325575,8.892931113739593,97.63098801715853,1389.958722292163,0.9243163550074291,0.8459615561691451,0.9540365015968071,63.058508504099805,16.701202577966185,4.511488948824988,22.311608629253122,2.299740875417583,0.9831448939104598,CONFIRMED
909.3657418777427,12.704881840521677,114.85739498203054,5018.005011807956,4.4290849540497526,3350.0939768679395,4.056345576216859,395.79423898907487,71.98101199951101,26.426325882138805,1523.253663251286,0.7123940284729217,0.4587667412600774,0.8412282509029452,8.288207891834485,64.52696428950517,86.45554748843756,72.15169100069534,0.3994044867843576,2.600938550348485,FALSE POSITIVE
259.1505916092169,17.776566090605648,860.1536793801,6689.42492417303,4.116785713804236,3135.72885150154,14.30660988846482,1412.4425307052222,47.843717751592656,46.15659368571669,1605.6372000851925,0.368374507584734,0.7291769445263425,0.4317408023973854,19.779940120162703,71.98071320532384,36.63619096343239,9.393281749245682,4.238326240989585,2.5748125424819808,FALSE POSITIVE
662.691023211805,12.50933216955494,722.8420217781629,6522.772140137226,4.1412296811354015,3032.222393763469,15.418494553941043,697.9764483473045,14.571520176159748,3.972002346016295,1547.7405223745195,0.7130282022890967,0.10458084555987478,0.6482696694365956,34.447534683835066,58.677492741665446,64.29453758663918,57.7590475971993,3.4025082343510986,0.7713540405732993,CONFIRMED
312.05522055136623,5.042709757695858,67.76159506381157,5113.643184469662,3.9954270012531268,2474.4400465417916,3.0101338851831803,1148.37784856937,72.21466780291406,40.32552542705702,1392.8535651200625,0.04027816273538787,0.4020641028393227,0.18530021269678038,8.709136366330267,15.187693591285457,92.29777265973284,57.50611086200424,4.261367269848268,1.0892906750511604,FALSE POSITIVE
520.3079871672219,0.9758152403524913,707.8643137200457,4732.620839763591,4.3463477250268046,2666.850189746914,10.616657201198242,226.44340644683095,7.961616365632516,57.56068152787717,1300.3772170109962,0.38641556183058123,0.9834090221076747,0.5649169630461389,19.978227845001808,45.09513742920565,16.018954934885944,91.50465398921759,0.7788824679790021,2.100006858017619,FALSE POSITIVE
546.936924203608,17.466928041068133,543.5838635209118,4988.061892764353,4.775861792022674,1705.490509234615,16.477876064492428,466.7432857762491,87.668685596763,95.35933663828854,1602.8602321229757,0.4063230318455793,0.8103756865823768,0.9815150082270584,91.2157091093676,36.15438186995579,57.12809708824221,53.09209820038117,0.25068940849761,2.1031759207223453,CANDIDATE
185.2620282977643,0.9147535115825491,81.81717321220357,4321.381315793196,3.802292567009469,2620.597828579401,18.787097789468934,833.2073076206514,18.171990265763853,52.15686844906638,1694.0829303644375,0.16683823442083467,0.16834139434325937,0.523131964050497,2.9106140904714914,50.07047305947374,76.67885337464901,14.569206901443772,4.678435247874257,1.6560348841364554,CONFIRMED
969.5998354506763,17.556682617341888,458.3548114645036,4026.664693533999,4.901649558130162,1027.9017331084674,10.75683946809363,1341.7282080520506,17.094628480938873,82.09162529159109,1623.9652481224362,0.023085480551770177,0.28498640898248256,0.9283619161982458,65.68976049326186,87.16257442085534,76.00079943918668,57.70257266556809,0.823868698667814,0.8278712423989066,FALSE POSITIVE
775.245256949434,10.814274113530633,484.747817501334,5415.198487794451,4.533631480622344,4035.613266933865,19.055305248616733,885.4316949358803,21.68886830701553,55.16563661432116,1484.082647262646,0.13338123663774282,0.3365176507677975,0.4132615712982281,39.056484160603304,77.81028242720653,53.037559545350895,10.041436792167904,4.067296427145214,0.12143102759479966,CONFIRMED
939.529192093407,18.811820121001475,165.85796270925943,4342.668780338036,4.734909819020045,969.5959257586037,11.178090438664567,1408.8316269820427,96.22530405674632,5.037716330116292,1661.5069045596426,0.6546214957970551,0.6538619048904912,0.9988563789127849,67.59222520380474,9.314960637526736,62.84920653073935,21.175589694692246,4.133728716685115,4.854151805897301,CANDIDATE
894.879936752435,16.076273097586473,945.7035771855823,4437.30832448625,4.3342860389450175,470.58313495285876,8.48961939739825,828.9359655576352,70.85108922411537,32.185819243787634,1463.93906924734,0.8022888163636875,0.759424811894759,0.5834278348752823,59.28048031597705,89.14061057968186,75.9951724191516,4.079749834554197,3.572655482690115,4.723146225549242,CANDIDATE
598.1010288216796,19.95971515540008,849.9903739435139,6283.780317372785,4.669275052136095,2209.417830467929,17.115859442505013,837.5838257567349,81.13029586904548,57.97940127527922,1509.973633697387,0.9882034927269742,0.7520313427198306,0.05184630429357521,23.126376681109782,47.70494796383254,84.26173613798376,51.81606466349033,0.7431848343550677,2.4698868579630626,CONFIRMED
921.9132979056053,7.338880401308348,669.0554350953754,7842.686658499461,3.524300596009201,3308.621825555006,10.366671498703692,355.67082505069146,42.77532364461154,95.1088026271813,1490.8519069582733,0.3463635031084943,0.5147753157433388,0.5908872487244742,84.87373926976547,74.64235234371385,76.41949659071051,9.368728914063665,3.3702532603479574,4.975753591047528,CONFIRMED
88.94825580089353,15.460171634156975,462.34933144450713,6018.186002796876,4.727570637169302,2216.69828342103,9.966147700725937,1243.4531173978858,36.94970911297078,86.0539056153721,1479.04954906621,0.5993792222611017,0.8127123324597697,0.28182696872280066,49.70209787832631,14.863883895170861,36.04648937494302,47.470043474601574,4.456524258301641,3.4009062208329923,FALSE POSITIVE
196.3848709879356,8.337652815380222,411.82436503035007,3384.897335324831,3.5602082886280497,1419.9329531589776,10.315937298786737,521.0550362071813,27.275980644401145,23.607205803705916,1610.0763077175623,0.9371449668151219,0.4427073019299003,0.042156508815535766,82.4310658724337,67.40123304499775,99.67591370471558,93.36155849709026,2.185105059524328,0.4374019342769536,FALSE POSITIVE
45.704675266082795,9.857574595926222,651.0083698042391,3377.918069270335,4.834870064544294,2812.947360257682,17.08891503552516,1369.4962361840096,50.661562689678846,22.79087317189719,1510.7075629077967,0.16704178133815262,0.1326417596426063,0.8226447716477167,41.1952410826337,24.396275743336336,44.015766678211136,72.25637988891387,2.1262325864551346,0.6768191755048741,CONFIRMED
325.6676655978827,12.736356532758217,545.4773262199648,7757.11610422783,4.987944120857965,1767.6615602903896,16.806889292072988,1384.071486429515,57.42372968574601,20.916123744276174,1426.6868488100865,0.7176455863427427,0.5687974232372751,0.2829723406109484,98.48386983760867,44.39970881695222,3.422005573134409,8.663755748304013,2.2700057169391537,4.588943134961225,CANDIDATE
388.9829510446373,17.536703726633604,62.36687857129743,4486.453951536669,3.9411011932651667,4667.695066126834,8.666879856364012,1426.3031454363945,65.01861014701177,92.32739073394781,1403.2632670633914,0.7549787331491632,0.9527783707550956,0.7985830685060336,77.27844649162833,2.6694241381283366,36.89907820696074,23.196771408675474,0.5031322643134116,3.1872557905331798,CANDIDATE
271.71335725800895,19.689627649386257,512.5513985054547,3460.334930412377,3.8154778344286906,4617.093441037682,7.332697337539975,876.299635834017,29.42625787987598,85.41394915707035,1315.0989267869734,0.08897553586933837,0.7950637148785862,0.2953354071263083,96.62907030614477,16.00945315511713,13.650512502810482,67.69257956944999,4.47092528824687,4.23159977062102,CANDIDATE
828.8231403973534,15.481331570358105,806.4229768711162,5995.222935751908,4.648045045787061,2536.7405088618725,10.346632456743457,1080.2219202187375,95.12213768578411,77.71345979304192,1533.2780647532184,0.861249385183065,0.58291364121532,0.20238309033503654,51.918321412076025,10.115968819238358,13.022818957109125,89.5754842413942,4.358996033504501,4.501521283205837,CONFIRMED
357.07495003024246,8.646452252263009,459.29395360919835,6118.2438914513305,3.8795395113803797,1673.0257703903796,11.88267768500507,1212.0706440801625,21.127057329677903,39.88077630819853,1391.9845661604136,0.8131050471108439,0.650337603745606,0.9741962183633832,47.89542209677935,24.734673120887585,28.87196897058254,4.258940089631422,4.989755676772402,2.294915855283692,CONFIRMED
281.2940424325371,8.716461544402868,52.051381896512986,6242.52410059344,4.798343574758305,3698.8054490853633,5.528407001931942,370.31900424560524,96.73705160280917,50.93368972557791,1359.2535688065532,0.033403006577434446,0.9312564067652169,0.36802887447746935,75.78992712320053,10.901790912407904,6.284173923548823,81.43266204033881,2.967397393342226,0.33777716272579594,CONFIRMED
542.9247351166694,14.882854880983384,786.2995715640947,4337.010139287707,3.654263888236215,231.72907024117987,16.085146609596222,981.2443534967464,6.41133163821286,46.96884273472013,1561.531985531071,0.09108441488005148,0.4340593664906109,0.6053624493287288,88.1488350383296,69.49909263533662,69.16270665254675,56.619574153492565,3.7808390186117906,1.022573709596878,CANDIDATE
141.35376286227526,5.156154342481895,201.44364575776078,3075.5534210723754,3.6889327945690376,2400.1065799160738,10.243172548916036,244.58727169430517,50.706940722600336,26.08641264837789,1572.4837031286195,0.04912689389185232,0.338080197553211,0.6138816778863269,96.45043379069024,3.8749503187127177,8.324899535988603,55.063041204342866,1.093092340905793,0.42620254178193195,FALSE POSITIVE
802.2958822636626,2.6542452060621957,258.69497280455,7825.076847272359,4.968727332650923,1714.800801638151,7.346865419979232,846.8359084053436,36.66994462107347,50.99777656872793,1600.8619569030664,0.3347435317993622,0.9774691493504445,0.5648687473517667,33.13063869721747,62.1563095618748,21.12566598815966,95.82350509258244,3.370891209298431,1.024825243922686,CANDIDATE
75.01336835793094,7.415132073995142,164.78988279695267,4254.465228455512,4.510758347405007,4606.652631257646,3.0295988663158218,401.29548610629564,47.66672432337383,4.019158237422692,1501.4307585354366,0.5092889906799262,0.8648087021752301,0.9155487860860025,80.07175281042126,14.930075251731852,10.197071734917818,75.01681664708053,3.2836909589112144,2.1116113396337965,CANDIDATE
986.893493132217,6.101160337254594,330.2820433650104,6380.131440262738,4.77033083664343,109.4149849997786,5.538058047668532,437.7998037507101,59.21313500317496,14.049226976248457,1657.6218420815546,0.5323477279546288,0.32981314877241635,0.6776966606531998,21.853914165918134,94.5709842606118,7.253605359400076,85.16176793755508,4.515922805623901,0.6791643715234286,CANDIDATE
772.3586469120091,6.278008348891807,756.7758305380662,6533.149349393548,3.986494066027277,2786.4336348058278,19.03634226336369,674.561836700382,46.38097001120736,88.77237002072569,1674.5371013592912,0.26766675976944265,0.4691427913873136,0.4096956740638809,55.01186032779908,93.37631323787558,27.507414888414626,36.045561384922,4.170884341911463,0.916992914246182,CANDIDATE
199.11632369340532,5.055351145473244,519.4339209179869,6050.037085397429,4.514725624280906,3716.2847262797986,6.796894049571005,762.168316731454,44.41045077865152,75.4162969361109,1622.9483759169957,0.9115968865602742,0.42092734771772106,0.8637565806790313,18.804966692510718,23.3248071495753,57.61799779837663,55.88204004201258,4.69848566682704,2.2845267321512286,FALSE POSITIVE
6.019356065040598,1.3208171979090566,204.9607860232975,4564.536971068241,4.3913627409628955,2450.8390382440043,4.208326497973671,1010.1241518918434,74.60872446426413,42.86397249684962,1554.2373928032748,0.3682627898719132,0.15760472188471958,0.18925227012480478,35.392338813283544,61.82770852407992,96.50387008823733,61.925162065349305,4.357284016237877,1.766837656903599,CANDIDATE
815.5536977406067,0.8485417273015693,877.8422951442257,4355.481268820329,4.40472518018442,472.7449993054722,9.752783041444872,296.7569439700704,70.15824613321413,52.197885866103846,1421.4883814364755,0.0455501559653525,0.9582411305751265,0.5487943900343133,93.20447835343947,3.772526627773385,87.68010878061102,32.83681009588405,4.3566000850043745,2.391524808521401,CONFIRMED
707.0039151756934,19.760586599852616,879.593896766034,5988.341413513515,4.523798689306583,4863.683880638116,6.834667123844725,854.799289608678,84.16077179340554,37.629889710037766,1693.1779686480886,0.30022711154138637,0.4102693069075612,0.9510448682243188,15.462979277535522,93.24706576206623,87.71745861908715,57.45456436979255,0.4122443007747195,2.2029429360194044,CONFIRMED
729.1426644569668,8.841576107849315,870.5913672035023,7330.478168058457,4.363038759693648,2614.151635311685,1.668025755152689,437.4126693290315,28.74610321775208,74.33720684890658,1409.6544668767754,0.5311094225441555,0.8765757918115289,0.6291436535816086,63.60768861838445,52.77574351097926,18.430636567728104,24.42888256849167,4.2452135682101835,3.2579423273014294,CANDIDATE
771.3847115126027,7.994369619613793,238.87233176040112,7733.668644616978,4.143593553953999,3090.2219093791064,7.139759128308928,946.1677275412644,62.905208426636044,78.63453074397587,1381.0627687961723,0.40822182258823203,0.19746266540385843,0.8187987659701275,59.70247301981293,5.27909199036012,27.22581215628419,15.194191435755716,3.076644133065279,4.692228789491687,FALSE POSITIVE
74.50762940822331,13.753122012514861,451.29422024657003,3529.529022018788,3.91388404157082,1221.2184244021612,11.338063854849903,1028.6259959395386,60.59350461232112,76.56523383011275,1476.861645514633,0.27384251909925916,0.5523921025308476,0.657025118289741,12.953096918189662,34.9074993078056,8.562938362735263,38.02305566845593,1.9641778136532102,0.6285352583767881,CANDIDATE
